symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GS,2012-06-04 00:00:00+00:00,91.0,93.02,90.55,92.76,5332600,79.0537855233,80.8086058173,78.6628602102,80.5827378586,5332600,0.0,1.0
GS,2012-06-05 00:00:00+00:00,92.21,93.0,90.71,90.96,4682900,80.1049402538,80.7912313589,78.8018558771,79.0190366065,4682900,0.0,1.0
GS,2012-06-06 00:00:00+00:00,94.96,95.07,92.905,93.04,6399600,82.4939282779,82.5894877989,80.7087026817,80.8259802756,6399600,0.0,1.0
GS,2012-06-07 00:00:00+00:00,94.0,97.5,93.29,96.64,6068400,81.6599542768,84.7004844892,81.0431610051,83.9533827799,6068400,0.0,1.0
GS,2012-06-08 00:00:00+00:00,94.54,94.84,92.89,93.63,3366700,82.1290646524,82.3896815277,80.695671838,81.3385267972,3366700,0.0,1.0
GS,2012-06-11 00:00:00+00:00,92.8,96.76,92.66,96.01,4941700,80.6174867754,84.05762953,80.4958655669,83.4060873416,4941700,0.0,1.0
GS,2012-06-12 00:00:00+00:00,94.04,94.04,92.52,92.91,3668500,81.6947031935,81.6947031935,80.3742443584,80.7130462963,3668500,0.0,1.0
GS,2012-06-13 00:00:00+00:00,92.72,94.42,92.27,93.32,4694700,80.5479889419,82.0248179023,80.1570636289,81.0692226926,4694700,0.0,1.0
GS,2012-06-14 00:00:00+00:00,93.82,94.2891,92.51,92.94,4461000,81.5035841516,81.9111020723,80.3655571292,80.7391079839,4461000,0.0,1.0
GS,2012-06-15 00:00:00+00:00,95.66,95.77,92.75,93.68,6186200,83.1020343204,83.1975938413,80.5740506295,81.3819629431,6186200,0.0,1.0
GS,2012-06-18 00:00:00+00:00,93.63,95.27,93.32,95.24,4081400,81.3385267972,82.7632323824,81.0692226926,82.7371706949,4081400,0.0,1.0
GS,2012-06-19 00:00:00+00:00,96.37,97.47,94.15,94.3,5295200,83.718827592,84.6744228017,81.7902627144,81.9205711521,5295200,0.0,1.0
GS,2012-06-20 00:00:00+00:00,96.55,97.6,95.37,97.01,4941300,83.8751977173,84.787356781,82.8501046742,84.2748102595,4941300,0.0,1.0
GS,2012-06-21 00:00:00+00:00,93.9,96.87,93.87,96.8,5577700,81.573081985,84.153189051,81.5470202974,84.0923784467,5577700,0.0,1.0
GS,2012-06-22 00:00:00+00:00,93.63,95.32,93.16,95.32,6720200,81.3385267972,82.8066685283,80.9302270258,82.8066685283,6720200,0.0,1.0
GS,2012-06-25 00:00:00+00:00,91.22,92.4,90.66,92.36,4211300,79.2449045652,80.2699976082,78.7584197312,80.2352486915,4211300,0.0,1.0
GS,2012-06-26 00:00:00+00:00,91.03,91.83,90.43,91.49,4248000,79.0798472108,79.7748255451,78.5586134601,79.479459753,4248000,0.0,1.0
GS,2012-06-27 00:00:00+00:00,93.27,93.79,91.02,91.19,3576100,81.0257865467,81.477522464,79.0711599816,79.2188428776,3576100,0.0,1.0
GS,2012-06-28 00:00:00+00:00,93.49,93.52,91.33,92.09,4413500,81.2169055887,81.2429672762,79.3404640861,80.0006935037,4413500,0.0,1.0
GS,2012-06-29 00:00:00+00:00,95.86,96.18,94.52,96.01,6245300,83.2757789039,83.5537702377,82.111690194,83.4060873416,6245300,0.0,1.0
GS,2012-07-02 00:00:00+00:00,97.13,97.3,95.593,96.56,3515900,84.3790570096,84.5267399056,83.0438298849,83.8838849464,3515900,0.0,1.0
GS,2012-07-03 00:00:00+00:00,98.6,98.77,96.63,97.13,2251100,85.6560796988,85.8037625949,83.9446955507,84.3790570096,2251100,0.0,1.0
GS,2012-07-05 00:00:00+00:00,95.92,98.21,95.89,98.21,3736900,83.327902279,85.3172777609,83.3018405915,85.3172777609,3736900,0.0,1.0
GS,2012-07-06 00:00:00+00:00,95.47,96.0,94.5,94.64,3312800,82.936976966,83.3974001124,82.0943157357,82.2159369442,3312800,0.0,1.0
GS,2012-07-09 00:00:00+00:00,94.47,95.35,93.67,94.84,4121300,82.0682540481,82.8327302158,81.3732757139,82.3896815277,4121300,0.0,1.0
GS,2012-07-10 00:00:00+00:00,94.25,95.3,93.15,94.86,3668600,81.8771350062,82.78929407,80.9215397966,82.4070559861,3668600,0.0,1.0
GS,2012-07-11 00:00:00+00:00,95.13,95.47,93.75,93.88,4516400,82.6416111739,82.936976966,81.4427735473,81.5557075266,4516400,0.0,1.0
GS,2012-07-12 00:00:00+00:00,94.02,94.74,93.23,94.34,3187000,81.6773287351,82.302809236,80.99103763,81.9553200688,3187000,0.0,1.0
GS,2012-07-13 00:00:00+00:00,97.43,97.864,94.8,94.92,4592400,84.6396738849,85.0166996313,82.354932611,82.4591793612,4592400,0.0,1.0
GS,2012-07-16 00:00:00+00:00,97.68,98.15,95.96,97.73,4503000,84.8568546144,85.2651543858,83.3626511957,84.9002907603,4503000,0.0,1.0
GS,2012-07-17 00:00:00+00:00,97.98,100.49,97.18,100.24,9502200,85.1174714898,87.2979660135,84.4224931555,87.0807852841,9502200,0.0,1.0
GS,2012-07-18 00:00:00+00:00,96.51,97.81,96.18,97.35,4443200,83.8404488005,84.9697885937,83.5537702377,84.5701760515,4443200,0.0,1.0
GS,2012-07-19 00:00:00+00:00,95.0,96.64,94.55,96.6,6164100,82.5286771946,83.9533827799,82.1377518816,83.9186338631,6164100,0.0,1.0
GS,2012-07-20 00:00:00+00:00,94.16,95.3,94.1,94.47,5543900,81.7989499436,82.78929407,81.7468265685,82.0682540481,5543900,0.0,1.0
GS,2012-07-23 00:00:00+00:00,93.16,93.42,91.15,91.94,4761200,80.9302270258,81.1560949844,79.1840939609,79.870385066,4761200,0.0,1.0
GS,2012-07-24 00:00:00+00:00,94.47,94.6,93.21,93.38,5301700,82.0682540481,82.1811880275,80.9736631717,81.1213460677,5301700,0.0,1.0
GS,2012-07-25 00:00:00+00:00,95.96,96.69,94.845,95.06,4578900,83.3626511957,83.9968189257,82.3940251423,82.5808005697,4578900,0.0,1.0
GS,2012-07-26 00:00:00+00:00,98.06,98.2,96.75,97.44,5077400,85.1869693232,85.3085905317,84.0489423008,84.6483611141,5077400,0.0,1.0
GS,2012-07-27 00:00:00+00:00,101.64,102.05,98.12,98.41,6397200,88.296997369,88.6531737654,85.2390926983,85.4910223444,6397200,0.0,1.0
GS,2012-07-30 00:00:00+00:00,100.88,102.18,100.35,101.15,3659600,87.6367679515,88.7661077447,87.176344805,87.8713231393,3659600,0.0,1.0
GS,2012-07-31 00:00:00+00:00,100.9,101.78,100.0,100.26,3664000,87.6541424098,88.4186185775,86.8722917838,87.0981597424,3664000,0.0,1.0
GS,2012-08-01 00:00:00+00:00,100.09,101.76,99.82,101.27,3092800,86.9504768464,88.4012441192,86.7159216586,87.9755698894,3092800,0.0,1.0
GS,2012-08-02 00:00:00+00:00,97.81,99.03,96.72,98.5,3980200,84.9697885937,86.0296305535,84.0228806133,85.569207407,3980200,0.0,1.0
GS,2012-08-03 00:00:00+00:00,100.98,101.3607,99.0,99.347,3283100,87.7236402433,88.0543630581,86.003568866,86.3050157184,3283100,0.0,1.0
GS,2012-08-06 00:00:00+00:00,102.02,102.85,100.75,101.25,2768700,88.6271120778,89.3481520996,87.5238339722,87.9581954311,2768700,0.0,1.0
GS,2012-08-07 00:00:00+00:00,103.24,104.38,102.3301,102.38,3845000,89.6869540376,90.6772981639,88.8965030546,88.9398523282,3845000,0.0,1.0
GS,2012-08-08 00:00:00+00:00,102.5,103.31,102.17,102.5,2351100,89.0440990784,89.7477646418,88.7574205155,89.0440990784,2351100,0.0,1.0
GS,2012-08-09 00:00:00+00:00,103.6,104.0,102.3,102.41,2850200,89.999694288,90.3471834551,88.8703544948,88.9659140158,2850200,0.0,1.0
GS,2012-08-10 00:00:00+00:00,103.02,103.375,102.12,103.37,3121600,89.4958349957,89.8042316315,88.7139843696,89.7998880169,3121600,0.0,1.0
GS,2012-08-13 00:00:00+00:00,103.61,103.97,102.55,102.55,2008600,90.0083815172,90.3211217676,89.0875352243,89.0875352243,2008600,0.0,1.0
GS,2012-08-14 00:00:00+00:00,103.26,105.63,102.91,104.15,3148200,89.7043284959,91.7632018112,89.4002754747,90.4774918928,3148200,0.0,1.0
GS,2012-08-15 00:00:00+00:00,103.13,104.5,103.05,103.35,2452500,89.5913945166,90.7815449141,89.5218966832,89.7825135585,2452500,0.0,1.0
GS,2012-08-16 00:00:00+00:00,103.49,103.93,102.601,103.26,2417900,89.904134767,90.2863728509,89.1318400931,89.7043284959,2417900,0.0,1.0
GS,2012-08-17 00:00:00+00:00,103.6,103.95,102.8,103.81,2509700,89.999694288,90.3037473093,89.3047159537,90.1821261008,2509700,0.0,1.0
GS,2012-08-20 00:00:00+00:00,105.28,105.5,103.14,103.32,3860800,91.45914879,91.6502678319,89.6000817458,89.756451871,3860800,0.0,1.0
GS,2012-08-21 00:00:00+00:00,105.32,107.34,104.75,105.69,4459800,91.4938977067,93.2487180007,90.9987256435,91.8153251863,4459800,0.0,1.0
GS,2012-08-22 00:00:00+00:00,104.67,106.35,103.67,104.77,4202400,90.9292278101,92.3886823121,90.0605048923,91.0161001019,4202400,0.0,1.0
GS,2012-08-23 00:00:00+00:00,104.08,104.99,103.65,104.59,3583100,90.4166812886,91.2072191438,90.0431304339,90.8597299767,3583100,0.0,1.0
GS,2012-08-24 00:00:00+00:00,104.96,105.22,102.23,103.56,3527100,91.1811574563,91.4070254149,88.8095438906,89.9649453713,3527100,0.0,1.0
GS,2012-08-27 00:00:00+00:00,105.12,105.85,104.58,105.12,2466800,91.3201531231,91.9543208531,90.8510427475,91.3201531231,2466800,0.0,1.0
GS,2012-08-28 00:00:00+00:00,105.03,105.89,104.2,104.46,2611100,91.6415806027,92.3919543942,90.9173826412,91.144239834,2611100,0.46,1.0
GS,2012-08-29 00:00:00+00:00,105.53,106.29,105.04,105.36,2266900,92.077844435,92.74096546,91.6503058794,91.929514732,2266900,0.0,1.0
GS,2012-08-30 00:00:00+00:00,104.72,105.2,103.95,104.74,2823700,91.3710970267,91.7899103057,90.6992507251,91.38854758,2823700,0.0,1.0
GS,2012-08-31 00:00:00+00:00,105.72,106.58,105.31,105.41,3264100,92.2436246912,92.9939984827,91.8858883488,91.9731411152,3264100,0.0,1.0
GS,2012-09-04 00:00:00+00:00,106.41,107.25,105.54,105.55,3249200,92.8456687797,93.5785920179,92.0865697116,92.0952949883,3249200,0.0,1.0
GS,2012-09-05 00:00:00+00:00,109.94,110.0,106.79,106.9,6371600,95.9256914354,95.9780430953,93.1772292922,93.2732073353,6371600,0.0,1.0
GS,2012-09-06 00:00:00+00:00,113.54,113.78,110.01,110.61,6521500,99.0667910276,99.2761976671,95.9867683719,96.5102849706,6521500,0.0,1.0
GS,2012-09-07 00:00:00+00:00,116.33,116.75,113.55,113.8,6137100,101.5011432116,101.8676048307,99.0755163043,99.2936482204,6137100,0.0,1.0
GS,2012-09-10 00:00:00+00:00,114.68,116.25,114.54,116.06,4225100,100.0614725652,101.4313409984,99.9393186921,101.2655607422,4225100,0.0,1.0
GS,2012-09-11 00:00:00+00:00,116.69,117.76,115.02,115.23,3898500,101.8152531708,102.7488577718,100.3581319711,100.5413627807,3898500,0.0,1.0
GS,2012-09-12 00:00:00+00:00,118.24,118.46,116.69,117.4,4233700,103.1676710508,103.359627137,101.8152531708,102.4347478126,4233700,0.0,1.0
GS,2012-09-13 00:00:00+00:00,120.67,121.05,117.68,117.99,5261600,105.2879132755,105.6194737881,102.6790555587,102.9495391347,5261600,0.0,1.0
GS,2012-09-14 00:00:00+00:00,121.36,122.6,120.48,121.26,6187700,105.8899573641,106.971891668,105.1221330193,105.8027045976,6187700,0.0,1.0
GS,2012-09-17 00:00:00+00:00,119.9,121.11,119.51,120.32,3598300,104.6160669739,105.6718254479,104.2757811847,104.982528593,3598300,0.0,1.0
GS,2012-09-18 00:00:00+00:00,119.88,120.3643,118.75,119.43,3033300,104.5986164206,105.0211815685,103.6126601597,104.2059789716,3033300,0.0,1.0
GS,2012-09-19 00:00:00+00:00,119.02,120.37,119.02,120.37,4818300,103.8482426291,105.0261549762,103.8482426291,105.0261549762,4818300,0.0,1.0
GS,2012-09-20 00:00:00+00:00,117.63,117.8197,116.24,117.64,4448100,102.6354291755,102.8009476734,101.4226157218,102.6441544521,4448100,0.0,1.0
GS,2012-09-21 00:00:00+00:00,116.72,118.38,116.56,118.36,8188700,101.8414290008,103.2898249238,101.7018245744,103.2723743705,8188700,0.0,1.0
GS,2012-09-24 00:00:00+00:00,116.6,117.43,114.9,116.34,3697500,101.736725681,102.4609236426,100.2534286514,101.5098684882,3697500,0.0,1.0
GS,2012-09-25 00:00:00+00:00,113.5,117.654,113.5,117.13,4547700,99.0318899211,102.6563698394,99.0318899211,102.1991653432,4547700,0.0,1.0
GS,2012-09-26 00:00:00+00:00,113.08,113.64,111.9,113.18,5185100,98.665428302,99.1540437941,97.6358456579,98.7526810684,5185100,0.0,1.0
GS,2012-09-27 00:00:00+00:00,115.23,115.86,113.72,113.74,3898900,100.5413627807,101.0910552093,99.2238460073,99.2412965605,3898900,0.0,1.0
GS,2012-09-28 00:00:00+00:00,113.68,115.01,113.23,115.01,3653700,99.1889449007,100.3494066945,98.7963074516,100.3494066945,3653700,0.0,1.0
GS,2012-10-01 00:00:00+00:00,116.86,119.02,116.4,116.67,5338600,101.9635828738,103.8482426291,101.5622201481,101.7978026175,5338600,0.0,1.0
GS,2012-10-02 00:00:00+00:00,117.25,118.24,117.09,117.55,3681300,102.3038686629,103.1676710508,102.1642642366,102.5656269623,3681300,0.0,1.0
GS,2012-10-03 00:00:00+00:00,117.91,118.17,116.22,117.62,3036400,102.8797369215,103.1065941143,101.4051651685,102.6267038988,3036400,0.0,1.0
GS,2012-10-04 00:00:00+00:00,119.9,120.36,117.93,118.66,3743200,104.6160669739,105.0174296995,102.8971874748,103.5341326699,3743200,0.0,1.0
GS,2012-10-05 00:00:00+00:00,119.31,121.4,118.58,120.83,3938300,104.1012756518,105.9248584706,103.4643304567,105.4275177019,3938300,0.0,1.0
GS,2012-10-08 00:00:00+00:00,119.46,119.7201,118.15,118.28,2140400,104.2321548015,104.459099247,103.089143561,103.2025721574,2140400,0.0,1.0
GS,2012-10-09 00:00:00+00:00,119.63,120.74,119.02,119.39,3260600,104.3804845045,105.3489902121,103.8482426291,104.171077865,3260600,0.0,1.0
GS,2012-10-10 00:00:00+00:00,120.08,120.25,119.06,119.5,2829600,104.7731219535,104.9214516565,103.8831437357,104.2670559081,2829600,0.0,1.0
GS,2012-10-11 00:00:00+00:00,121.99,122.94,120.75,120.95,4707200,106.4396497927,107.268551074,105.3577154887,105.5322210216,4707200,0.0,1.0
GS,2012-10-12 00:00:00+00:00,120.2,122.28,119.89,121.62,4054900,104.8778252732,106.6926828154,104.6073416972,106.1168145568,4054900,0.0,1.0
GS,2012-10-15 00:00:00+00:00,124.5,124.61,120.75,121.7,6412000,108.6296942306,108.7256722737,105.3577154887,106.18661677,6412000,0.0,1.0
GS,2012-10-16 00:00:00+00:00,123.22,125.97,122.35,124.23,10115900,107.51285882,109.9123098974,106.7537597519,108.3941117612,10115900,0.0,1.0
GS,2012-10-17 00:00:00+00:00,124.92,125.05,123.05,123.32,6712400,108.9961558497,109.1095844461,107.3645291171,107.6001115865,6712400,0.0,1.0
GS,2012-10-18 00:00:00+00:00,125.15,126.48,123.19,123.8,5375100,109.1968372125,110.3572990063,107.4866829901,108.0189248654,5375100,0.0,1.0
GS,2012-10-19 00:00:00+00:00,123.62,125.171,123.02,124.46,5876400,107.8618698858,109.2151602935,107.3383532871,108.594793124,5876400,0.0,1.0
GS,2012-10-22 00:00:00+00:00,122.77,124.36,121.92,122.02,3643000,107.120221371,108.5075403576,106.3785728562,106.4658256226,3643000,0.0,1.0
GS,2012-10-23 00:00:00+00:00,119.0,121.6599,118.12,120.47,5818500,103.8307920758,106.1516284106,103.0629677311,105.1134077426,5818500,0.0,1.0
GS,2012-10-24 00:00:00+00:00,119.77,121.35,119.77,119.83,3662000,104.5026383775,105.8812320874,104.5026383775,104.5549900374,3662000,0.0,1.0
GS,2012-10-25 00:00:00+00:00,119.72,122.19,118.65,120.83,4128800,104.4590119943,106.6141553256,103.5254073933,105.4275177019,4128800,0.0,1.0
GS,2012-10-26 00:00:00+00:00,119.44,120.38,118.38,119.24,3960900,104.2147042482,105.0348802528,103.2898249238,104.0401987153,3960900,0.0,1.0
GS,2012-10-31 00:00:00+00:00,122.39,122.6,119.66,119.73,3679700,106.7886608585,106.971891668,104.4066603344,104.4677372709,3679700,0.0,1.0
GS,2012-11-01 00:00:00+00:00,124.85,124.88,122.36,122.82,3336200,108.9350789132,108.9612547431,106.7624850286,107.1638477542,3336200,0.0,1.0
GS,2012-11-02 00:00:00+00:00,123.25,125.89,123.06,125.35,3188800,107.53903465,109.8425076842,107.3732543937,109.3713427454,3188800,0.0,1.0
GS,2012-11-05 00:00:00+00:00,124.08,124.465,122.11,123.19,2568700,108.2632326115,108.5991557623,106.5443531124,107.4866829901,2568700,0.0,1.0
GS,2012-11-06 00:00:00+00:00,126.25,126.73,124.3,124.33,3986000,110.1566176435,110.5754309224,108.4551886977,108.4813645276,3986000,0.0,1.0
GS,2012-11-07 00:00:00+00:00,117.98,123.12,117.97,122.8,7075800,102.940813858,107.4256060536,102.9320885814,107.1463972009,7075800,0.0,1.0
GS,2012-11-08 00:00:00+00:00,115.27,119.84,115.26,119.21,6252100,100.5762638872,104.563715314,100.5675386106,104.0140228854,6252100,0.0,1.0
GS,2012-11-09 00:00:00+00:00,116.15,117.85,113.84,114.71,4823100,101.344088232,102.8273852616,99.328549327,100.0876483951,4823100,0.0,1.0
GS,2012-11-12 00:00:00+00:00,117.24,117.84,116.3,116.79,2453600,102.2951433863,102.818659985,101.4749673817,101.9025059373,2453600,0.0,1.0
GS,2012-11-13 00:00:00+00:00,116.47,118.35,115.08,115.89,3156600,101.6232970846,103.2636490939,100.410483631,101.1172310392,3156600,0.0,1.0
GS,2012-11-14 00:00:00+00:00,114.24,117.45,113.88,116.65,3885700,99.6775603928,102.4783741958,99.3634504336,101.7803520642,3885700,0.0,1.0
GS,2012-11-15 00:00:00+00:00,115.44,116.36,113.91,114.51,3702900,100.7245935902,101.5273190415,99.3896262635,99.9131428622,3702900,0.0,1.0
GS,2012-11-16 00:00:00+00:00,115.84,116.5695,114.23,115.53,4515900,101.073604656,101.7101135873,99.6688351161,100.80312108,4515900,0.0,1.0
GS,2012-11-19 00:00:00+00:00,118.3,119.19,117.19,117.2,3868600,103.2200227107,103.9965723321,102.2515170031,102.2602422797,3868600,0.0,1.0
GS,2012-11-20 00:00:00+00:00,118.09,118.75,117.37,117.93,3304000,103.0367919011,103.6126601597,102.4085719827,102.8971874748,3304000,0.0,1.0
GS,2012-11-21 00:00:00+00:00,117.7,118.23,116.83,118.18,2075200,102.696506112,103.1589457742,101.9374070439,103.1153193909,2075200,0.0,1.0
GS,2012-11-23 00:00:00+00:00,120.31,120.31,118.27,118.67,1977500,104.9738033163,104.9738033163,103.1938468807,103.5428579465,1977500,0.0,1.0
GS,2012-11-26 00:00:00+00:00,120.94,120.95,118.5,119.16,3371000,105.523495745,105.5322210216,103.3945282436,103.9703965021,3371000,0.0,1.0
GS,2012-11-27 00:00:00+00:00,118.41,121.335,118.38,120.5,3875200,103.3160007538,105.8681441724,103.2898249238,105.1395835726,3875200,0.0,1.0
GS,2012-11-28 00:00:00+00:00,119.33,119.33,116.57,117.25,3811200,104.5549900374,104.5549900374,102.1367232771,102.7325281311,3811200,0.5,1.0
GS,2012-11-29 00:00:00+00:00,118.73,120.45,118.52,120.0,2980800,104.0292798721,105.5363156792,103.8452813142,105.1420330553,2980800,0.0,1.0
GS,2012-11-30 00:00:00+00:00,117.79,119.44,117.69,117.96,4264300,103.2056672798,104.6513702343,103.1180489189,103.3546184933,4264300,0.0,1.0
GS,2012-12-03 00:00:00+00:00,118.4,119.64,118.07,118.42,3613900,103.7401392812,104.8266069561,103.4509986903,103.7576629534,3613900,0.0,1.0
GS,2012-12-04 00:00:00+00:00,116.58,118.39,116.201,118.12,3591600,102.1454851132,103.7313774451,101.8134115254,103.4948078707,3591600,0.0,1.0
GS,2012-12-05 00:00:00+00:00,117.13,117.9,116.0,117.02,3283000,102.627386098,103.3020474768,101.6372986201,102.531005901,3283000,0.0,1.0
GS,2012-12-06 00:00:00+00:00,117.2,117.48,116.2,117.22,2330900,102.6887189506,102.9340503611,101.8125353418,102.7062426228,2330900,0.0,1.0
GS,2012-12-07 00:00:00+00:00,116.57,118.0,116.14,117.77,3960500,102.1367232771,103.3896658377,101.7599643253,103.1881436076,3960500,0.0,1.0
GS,2012-12-10 00:00:00+00:00,117.01,117.17,115.62,116.61,3331900,102.522244065,102.6624334424,101.3043488487,102.1717706214,3331900,0.0,1.0
GS,2012-12-11 00:00:00+00:00,118.86,119.8,117.04,117.56,5696500,104.1431837412,104.9667963335,102.5485295732,103.0041450498,5696500,0.0,1.0
GS,2012-12-12 00:00:00+00:00,118.09,119.98,118.08,119.29,5372400,103.4685223625,105.1245093831,103.4597605264,104.519942693,5372400,0.0,1.0
GS,2012-12-13 00:00:00+00:00,118.5,119.16,117.59,117.81,3329100,103.8277576421,104.4060388239,103.0304305581,103.223190952,3329100,0.0,1.0
GS,2012-12-14 00:00:00+00:00,119.36,120.07,118.3,118.45,3717200,104.5812755456,105.2033659079,103.6525209203,103.7839484616,3717200,0.0,1.0
GS,2012-12-17 00:00:00+00:00,123.49,123.49,120.025,120.19,5476700,108.1999138499,108.1999138499,105.1639376455,105.3085079409,5476700,0.0,1.0
GS,2012-12-18 00:00:00+00:00,127.77,128.0,124.49,124.82,8040300,111.9499796956,112.1515019256,109.0760974587,109.3652380496,8040300,0.0,1.0
GS,2012-12-19 00:00:00+00:00,127.2481,129.3,126.81,128.67,5525400,111.4926994702,113.290540617,111.1088434311,112.7385449435,5525400,0.0,1.0
GS,2012-12-20 00:00:00+00:00,129.72,129.72,126.62,127.35,4402500,113.6585377327,113.6585377327,110.9423685455,111.5819825799,4402500,0.0,1.0
GS,2012-12-21 00:00:00+00:00,128.44,128.95,125.63,126.63,6393300,112.5370227135,112.983876354,110.0749467728,110.9511303816,6393300,0.0,1.0
GS,2012-12-24 00:00:00+00:00,127.54,128.5,127.4,127.87,1359300,111.7484574656,112.58959373,111.6257917603,112.0375980565,1359300,0.0,1.0
GS,2012-12-26 00:00:00+00:00,127.16,129.3,127.11,128.16,2210100,111.4155076942,113.290540617,111.3716985138,112.291691303,2210100,0.0,1.0
GS,2012-12-27 00:00:00+00:00,126.67,128.3,124.57,127.55,3263500,110.9861777259,112.4143570082,109.1461921474,111.7572193016,3263500,0.0,1.0
GS,2012-12-28 00:00:00+00:00,125.52,126.619,125.34,125.73,1859200,109.9785665758,110.9414923619,109.8208535262,110.1625651336,1859200,0.0,1.0
GS,2012-12-31 00:00:00+00:00,127.56,127.68,124.79,125.42,3623000,111.7659811377,111.8711231708,109.3389525414,109.8909482149,3623000,0.0,1.0
GS,2013-01-02 00:00:00+00:00,131.66,131.66,129.62,131.3,4449000,115.3583339338,115.3583339338,113.5709193719,115.0429078346,4449000,0.0,1.0
GS,2013-01-03 00:00:00+00:00,130.94,131.78,130.07,131.7,4584600,114.7274817355,115.4634759668,113.9652019958,115.3933812781,4584600,0.0,1.0
GS,2013-01-04 00:00:00+00:00,134.51,134.64,130.32,130.93,5234600,117.8554572189,117.969361088,114.184247898,114.7187198994,5234600,0.0,1.0
GS,2013-01-07 00:00:00+00:00,134.26,134.51,132.8805,134.12,3556900,117.6364113167,117.8554572189,116.4277160283,117.5137456114,3556900,0.0,1.0
GS,2013-01-08 00:00:00+00:00,133.05,133.95,132.7,133.71,2760200,116.57622915,117.3647943979,116.2695648869,117.1545103318,2760200,0.0,1.0
GS,2013-01-09 00:00:00+00:00,134.32,134.43,133.27,133.4,3666500,117.6889823332,117.7853625301,116.7689895439,116.8828934131,3666500,0.0,1.0
GS,2013-01-10 00:00:00+00:00,137.37,138.15,134.13,135.07,5960700,120.36134234,121.0447655549,117.5225074475,118.3461200398,5960700,0.0,1.0
GS,2013-01-11 00:00:00+00:00,137.13,137.17,136.13,136.97,3211700,120.1510582739,120.1861056182,119.2748746651,120.0108688965,3211700,0.0,1.0
GS,2013-01-14 00:00:00+00:00,136.13,137.32,135.66,137.19,2855800,119.2748746651,120.3175331596,118.863068369,120.2036292904,2855800,0.0,1.0
GS,2013-01-15 00:00:00+00:00,135.59,137.255,135.12,135.55,4322800,118.8017355164,120.260581225,118.3899292202,118.766688172,4322800,0.0,1.0
GS,2013-01-16 00:00:00+00:00,141.09,141.58,137.9,138.94,10650800,123.6207453647,124.050075333,120.8257196527,121.7369506058,10650800,0.0,1.0
GS,2013-01-17 00:00:00+00:00,141.01,141.95,139.62,140.89,6596000,123.550650676,124.3742632683,122.3327554598,123.445508643,6596000,0.0,1.0
GS,2013-01-18 00:00:00+00:00,144.45,144.81,141.24,141.35,7349000,126.5647222903,126.8801483894,123.752172906,123.848553103,7349000,0.0,1.0
GS,2013-01-22 00:00:00+00:00,145.95,146.28,143.34,144.01,5158400,127.8789977035,128.1681382944,125.5921584845,126.1792015024,5158400,0.0,1.0
GS,2013-01-23 00:00:00+00:00,145.56,145.94,144.8066,145.78,3948700,127.537286096,127.8702358674,126.8771693652,127.73004649,3948700,0.0,1.0
GS,2013-01-24 00:00:00+00:00,144.96,146.745,144.06,145.0,4638200,127.0115759307,128.5755636724,126.2230106828,127.0466232751,4638200,0.0,1.0
GS,2013-01-25 00:00:00+00:00,144.46,145.27,143.3,144.18,4639400,126.5734841264,127.2831928495,125.5571111401,126.3281527159,4639400,0.0,1.0
GS,2013-01-28 00:00:00+00:00,144.15,145.25,143.69,144.43,3045600,126.3018672076,127.2656691773,125.8988227476,126.5471986181,3045600,0.0,1.0
GS,2013-01-29 00:00:00+00:00,147.1,147.5,143.84,144.1,4519800,128.8866088536,129.2370822971,126.0302502889,126.2580580272,4519800,0.0,1.0
GS,2013-01-30 00:00:00+00:00,147.15,147.42,145.91,146.81,4083100,128.930418034,129.1669876084,127.8439503591,128.632515607,4083100,0.0,1.0
GS,2013-01-31 00:00:00+00:00,147.86,148.0,146.26,146.26,3680900,129.5525083963,129.6751741015,128.1506146222,128.1506146222,3680900,0.0,1.0
GS,2013-02-01 00:00:00+00:00,149.9,150.395,147.76,148.51,4563800,131.3399229582,131.7736338445,129.4648900354,130.122027742,4563800,0.0,1.0
GS,2013-02-04 00:00:00+00:00,147.52,148.95,146.615,148.25,4679400,129.2546059693,130.5075485298,128.4616598033,129.8942200037,4679400,0.0,1.0
GS,2013-02-05 00:00:00+00:00,150.45,150.75,148.18,148.35,4219200,131.821823943,132.0846790257,129.8328871511,129.9818383646,4219200,0.0,1.0
GS,2013-02-06 00:00:00+00:00,151.12,151.14,149.17,149.75,3940600,132.4088669609,132.4263906331,130.7003089238,131.2084954169,3940600,0.0,1.0
GS,2013-02-07 00:00:00+00:00,150.26,152.5,149.0,150.76,4890800,131.6553490574,133.6180003411,130.5513577103,132.0934408618,4890800,0.0,1.0
GS,2013-02-08 00:00:00+00:00,151.6,151.97,150.35,150.78,3612300,132.8294350931,133.1536230284,131.7342055821,132.1109645339,3612300,0.0,1.0
GS,2013-02-11 00:00:00+00:00,152.24,152.87,150.9601,151.42,3751400,133.3901926028,133.9421882763,132.2687652019,132.6717220436,3751400,0.0,1.0
GS,2013-02-12 00:00:00+00:00,154.11,154.32,151.79,152.48,4309000,135.0286559512,135.2126545091,132.9959099788,133.6004766689,4309000,0.0,1.0
GS,2013-02-13 00:00:00+00:00,154.52,154.85,153.28,154.11,4369100,135.3878912308,135.6770318217,134.3014235559,135.0286559512,4369100,0.0,1.0
